symbol,date,open,high,low,close,volume,adjusted
AA,2016-05-02,26.913601,27.057779,26.07255,26.33688,10785100,26.081741
AA,2016-05-06,24.00597,24.72687,24.00597,24.12612,7668200,23.961853
AA,2016-05-09,23.693581,23.693581,22.68432,22.73238,14081700,22.577602
AA,2016-05-13,22.46805,22.92462,22.05954,22.107599,7563700,21.957077
AA,2016-05-16,22.3479,22.756411,22.20372,22.299841,8276100,22.148008
AA,2016-05-20,22.179689,22.299841,21.67506,21.891331,7857100,21.742281
AA,2016-05-23,22.299841,22.492081,21.93939,22.299841,8475400,22.148008
AA,2016-05-27,22.85253,22.94865,22.371929,22.46805,10010300,22.315073
AA,2016-06-03,22.68432,22.99671,22.299841,22.87656,8629900,22.7208
AA,2016-06-06,23.14089,23.693581,23.14089,23.645519,6371900,23.484526
AA,2016-06-10,23.18895,23.429251,22.708349,22.80447,7852300,22.649202
AA,2016-06-13,22.756411,23.092831,22.39596,22.39596,5432200,22.243473
AA,2016-06-17,22.708349,23.18895,22.61223,23.020741,12160000,22.864002
AA,2016-06-20,23.40522,23.909849,23.357161,23.453279,7038400,23.293594
AA,2016-06-24,22.972679,23.40522,22.46805,22.54014,14154500,22.386671
AA,2016-06-27,22.299841,22.3479,21.506849,21.8673,9099500,21.718414
AA,2016-07-01,22.299841,23.044769,22.27581,22.94865,7618400,22.7924
AA,2016-07-08,22.708349,23.74164,22.68432,23.59746,10790300,23.436792
AA,2016-07-11,23.93388,24.46254,23.717609,24.366421,15493800,24.20052
AA,2016-07-15,25.76016,26.33688,25.73613,26.240761,9594800,26.062096
AA,2016-07-18,26.00046,26.28882,25.76016,26.240761,6804800,26.062096
AA,2016-07-22,25.42374,25.61598,25.20747,25.39971,4237800,25.226772
AA,2016-07-25,25.32762,25.35165,24.991199,25.20747,5763200,25.035841
AA,2016-07-29,25.495831,25.591949,25.039261,25.519859,6832900,25.346104
AA,2016-08-01,25.35165,25.471800000000002,25.13538,25.15941,4831400,24.98811
AA,2016-08-05,25.111349,25.231501,24.967171,25.231501,5115400,25.132769
AA,2016-08-08,25.231501,25.471800000000002,25.01523,25.111349,3953900,25.013086
AA,2016-08-12,24.919109,24.991199,24.318359,24.438511,5779200,24.342882
AA,2016-08-15,24.630751,25.42374,24.582689,25.27956,5498000,25.180639
AA,2016-08-19,24.847019,24.895081,24.558661,24.67881,5478000,24.582241
AA,2016-08-22,24.510599,24.87105,24.41448,24.79896,3832800,24.70192
AA,2016-08-26,24.39045,24.67881,23.93388,24.030001,6271100,23.93597
AA,2016-08-29,24.054029,24.654779,24.030001,24.654779,5668600,24.558304
AA,2016-09-02,24.510599,24.67881,24.054029,24.34239,7058100,24.247137
AA,2016-09-09,24.15015,24.15015,22.80447,23.0688,14041600,22.978531
AA,2016-09-12,22.87656,23.5494,22.66029,23.501341,9022500,23.40938
AA,2016-09-16,22.564171,22.756411,22.444019,22.68432,6780300,22.595556
AA,2016-09-19,22.94865,22.94865,22.3479,22.492081,8627000,22.404068
AA,2016-09-23,23.40522,23.765671,23.309099,23.453279,5054600,23.361506
AA,2016-09-26,23.453279,23.693581,23.26104,23.26104,4207800,23.170019
AA,2016-09-30,23.981939,24.48657,23.909849,24.366421,9525000,24.271074
AA,2016-10-03,24.366421,24.41448,23.93388,24.318359,6817600,24.2232
AA,2016-10-07,25.64802,25.712099,24.85503,25.127371,9810900,25.029047
AA,2016-10-10,25.287571,25.59996,25.127371,25.23951,11384500,25.140747
AA,2016-10-14,21.58695,21.65904,21.09033,21.17844,11702200,21.095568
AA,2016-10-17,21.17844,21.306601,21.05028,21.10635,10594300,21.02376
AA,2016-10-21,21.28257,21.67506,21.09033,21.53088,7769200,21.446629
AA,2016-10-24,21.63501,21.667049,21.434759,21.51486,7109900,21.430672
AA,2016-10-28,22.492081,22.85253,22.48407,22.724369,11158000,22.635448
AA,2016-10-31,22.780439,23.33313,22.70034,23.004721,13269400,22.914701
AA,2016-11-04,23.82,25.5,23.559999,25.200001,6878700,25.200001
AA,2016-11-07,25.540001,26.41,24.889999,25.08,8377000,25.08
AA,2016-11-11,29.18,29.99,27.629999,29.299999,5337200,29.299999
AA,2016-11-14,29.5,29.940001,28.610001,29.620001,5156700,29.620001
AA,2016-11-18,31.73,31.77,30.16,30.42,4421700,30.42
AA,2016-11-21,30.889999,30.98,29.500999,30.690001,2986000,30.690001
AA,2016-11-25,31.24,32.189999,31.110001,31.700001,3109500,31.700001
AA,2016-11-28,31.48,31.799999,30.700001,30.860001,5121900,30.860001
AA,2016-12-02,28.860001,29.625,28.73,29.040001,3870300,29.040001
AA,2016-12-05,29.030001,31.277,28.889999,31.219999,7034100,31.219999
AA,2016-12-09,31.309999,32.110001,31.040001,32.049999,4344300,32.049999
AA,2016-12-12,32.16,32.349998,30.85,31.24,3416400,31.24
AA,2016-12-16,29.65,30.42,29.16,29.4,8133000,29.4
AA,2016-12-19,28.889999,29.49,28.75,29.290001,2572500,29.290001
AA,2016-12-23,29.790001,30.129999,29.34,29.709999,2881800,29.709999
AA,2016-12-30,28.969999,29.378,28.01,28.08,2686000,28.08
AA,2017-01-06,30.690001,31.1,30.309999,30.68,2086300,30.68
AA,2017-01-09,30.879999,30.879999,29.215,29.48,4205100,29.48
AA,2017-01-13,32.82,33.43,32.529999,33.009998,3026200,33.009998
AA,2017-01-20,35.400002,35.740002,34.93,35.66,5330900,35.66
AA,2017-01-23,35.919998,36.395,35.455002,36.290001,5245000,36.290001
AA,2017-01-27,36.299999,37.389999,36.27,36.669998,3617600,36.669998
AA,2017-01-30,36.48,36.59,35.77,36.549999,3002400,36.549999
AA,2017-02-03,37.869999,38.049999,36.830002,36.860001,5243300,36.860001
AA,2017-02-06,36.900002,38,36.799999,37.75,2833900,37.75
AA,2017-02-10,37.919998,38.540001,37.505001,38.299999,3628600,38.299999
AA,2017-02-13,38.790001,39.779999,38.450001,38.48,5365800,38.48
AA,2017-02-17,36.240002,36.610001,35.790001,36.209999,4516800,36.209999
AA,2017-02-24,33.810001,34.639999,33.349998,34.48,5763800,34.48
AA,2017-02-27,34.52,35.380001,34.189999,34.779999,3898400,34.779999
AA,2017-03-03,36.060001,36.889999,35.75,36.380001,3238100,36.380001
AA,2017-03-06,36.799999,37.48,35.799999,36.93,5764000,36.93
AA,2017-03-10,35.900002,36,34.235001,34.529999,4052400,34.529999
AA,2017-03-13,35.209999,35.52,34.529999,34.700001,2491400,34.700001
AA,2017-03-17,35.57,35.98,34.950001,34.970001,3824700,34.970001
AA,2017-03-20,34.900002,35.360001,34.099998,34.900002,2688900,34.900002
AA,2017-03-24,33.610001,33.860001,32.365002,32.560001,4111000,32.560001
AA,2017-03-27,31.74,32.57,31.290001,32.470001,3654000,32.470001
AA,2017-03-31,34.060001,34.740002,33.599998,34.400002,5188400,34.400002
AA,2017-04-03,34.619999,35,33.501999,34.220001,4204800,34.220001
AA,2017-04-07,33.25,34.130001,33.151001,33.73,3674100,33.73
AA,2017-04-10,33.66,33.779999,33.200001,33.66,2575500,33.66
AA,2017-04-17,31.17,31.790001,30.969999,31.309999,4099700,31.309999
AA,2017-04-21,32.200001,32.549999,31.65,31.700001,5041900,31.700001
AA,2017-04-24,32.240002,33.439999,32.150002,33.310001,7907300,33.310001
AA,2017-04-28,34.810001,34.945,33.68,33.73,5240000,33.73
AA,2017-05-01,33.950001,34.130001,32.900002,33.279999,4985500,33.279999
AA,2017-05-05,31.35,31.959999,31.049999,31.82,4191200,31.82
AA,2017-05-08,31.370001,31.370001,30.66,31.02,3795700,31.02
AA,2017-05-12,31,32.130001,30.959999,31.790001,3380800,31.790001
AA,2017-05-15,32.169998,32.5,31.969999,32.029999,2384000,32.029999
AA,2017-05-19,32.16,32.880001,32.099998,32.290001,2625900,32.290001
AA,2017-05-22,32.650002,33.200001,32.470001,32.959999,3456700,32.959999
AA,2017-05-26,32.869999,33.360001,32.869999,33.27,2410600,33.27
AA,2017-06-02,32.389999,33,32.349998,32.860001,2639900,32.860001
AA,2017-06-05,32.650002,33.580002,32.650002,33.32,2605000,33.32
AA,2017-06-09,33.639999,34,32.849998,33.009998,3073600,33.009998
AA,2017-06-12,32.82,33.209999,31.780001,31.780001,4719500,31.780001
AA,2017-06-16,30.799999,30.863001,29.549999,30,4767100,30
AA,2017-06-19,30.370001,31.299999,30.16,30.889999,3909100,30.889999
AA,2017-06-23,30.129999,31.43,29.790001,31.09,6410900,31.09
AA,2017-06-26,31.190001,31.295,30.65,31.18,2936000,31.18
AA,2017-06-30,33.16,33.450001,32.535,32.650002,3032300,32.650002
AA,2017-07-03,32.939999,34.299999,32.915001,34.02,3114300,34.02
AA,2017-07-07,34,34.369999,33.264999,34.189999,3776600,34.189999
AA,2017-07-10,33.91,34.450001,33.68,34.139999,3037400,34.139999
AA,2017-07-14,36.200001,36.439999,35.98,36.32,4217600,36.32
AA,2017-07-17,36.439999,36.689999,36.205002,36.400002,3463700,36.400002
AA,2017-07-21,36.549999,36.859001,36.506001,36.619999,2527500,36.619999
AA,2017-07-24,36.59,36.880001,36.509998,36.689999,2244800,36.689999
AA,2017-07-28,36.169998,36.32,35.540001,35.639999,2859000,35.639999
AA,2017-07-31,35.970001,36.439999,35.665001,36.400002,2145900,36.400002
AA,2017-08-04,37.34,37.5,36.73,37.419998,2287600,37.419998
AA,2017-08-07,38,38.470001,37.610001,37.990002,4921600,37.990002
AA,2017-08-11,37.209999,37.91,36.93,37.779999,2974300,37.779999
AA,2017-08-14,38.110001,38.158001,37.125,37.189999,2129500,37.189999
AA,2017-08-18,37.880001,38.209999,37.34,37.759998,2118700,37.759998
AA,2017-08-21,38.189999,38.66,38.049999,38.470001,2336800,38.470001
AA,2017-08-25,41.68,41.799999,40.84,41.209999,2754000,41.209999
AA,2017-08-28,41.43,42.259998,41.049999,42.169998,2696000,42.169998
AA,2017-09-01,44.209999,45.220001,44.130001,45.040001,3376300,45.040001
AA,2017-09-08,44.369999,44.369999,42.240002,42.610001,7297600,42.610001
AA,2017-09-11,43.25,44.490002,43.130001,43.599998,4177300,43.599998
AA,2017-09-15,44.759998,45.09,44.220001,44.650002,5441600,44.650002
AA,2017-09-18,44.799999,45.09,44.66,44.91,3224800,44.91
AA,2017-09-22,45.310001,45.779999,44.669998,45.380001,3224600,45.380001
AA,2017-09-25,45.330002,45.700001,44.619999,45.290001,3071200,45.290001
AA,2017-09-29,46.450001,47,45.900002,46.619999,3825600,46.619999
AA,2017-10-02,46.43,48.029999,46.41,47.650002,4043100,47.650002
AA,2017-10-06,47.889999,47.889999,47.299999,47.490002,3963400,47.490002
AA,2017-10-09,47.630001,47.720001,46.580002,47.07,2235600,47.07
AA,2017-10-13,48.32,48.630001,47.599998,47.709999,3288600,47.709999
AA,2017-10-16,48,48.93,47.48,48.240002,4682000,48.240002
AA,2017-10-20,47.130001,48.130001,47.060001,47.93,4209100,47.93
AA,2017-10-23,48.040001,48.560001,47.830002,47.93,4019500,47.93
AA,2017-10-27,47.834999,48.25,47.009998,47.91,3870200,47.91
AA,2017-10-30,47.75,48.380001,47.369999,47.419998,2072400,47.419998
AA,2017-11-03,47.25,47.43,46.709999,47.119999,1839000,47.119999
AA,2017-11-06,47.200001,47.68,46.529999,47.290001,1726600,47.290001
AA,2017-11-10,42.93,44.459999,42.75,43.009998,4465300,43.009998
AA,2017-11-13,42.700001,43.869999,42.549999,43.130001,3162700,43.130001
AA,2017-11-17,42,43.599998,42,43.400002,3569000,43.400002
AA,2017-11-20,42.290001,42.549999,41.75,42.209999,4846200,42.209999
AA,2017-11-24,42.799999,42.900002,42.09,42.209999,1306100,42.209999
AA,2017-11-27,42.150002,42.419998,41.490002,42.040001,3091700,42.040001
AA,2017-12-01,41.82,42.299999,40.521,41.639999,3750900,41.639999
AA,2017-12-04,41.869999,42.599998,41.5,41.790001,2709800,41.790001
AA,2017-12-08,41,41.77,40.900002,41.400002,3696900,41.400002
AA,2017-12-11,41.540001,42.98,41.540001,42.240002,4053000,42.240002
AA,2017-12-15,42.799999,43.139999,42.279999,42.610001,4536800,42.610001
AA,2017-12-18,42.810001,44.689999,42.759998,44.57,3175100,44.57
AA,2017-12-22,49.27,50.040001,48.810001,49.990002,2427500,49.990002
AA,2017-12-29,54,54.610001,53.52,53.869999,5174600,53.869999
AA,2018-01-05,54.650002,54.66,53.41,54.09,3371400,54.09
AA,2018-01-08,53.959999,56.150002,53.66,55,5028100,55
AA,2018-01-12,57.049999,57.5,56.110001,56.759998,4216600,56.759998
AA,2018-01-19,52.860001,53.68,52.549999,53.099998,5759600,53.099998
AA,2018-01-22,52.799999,53.900002,52.261002,52.939999,4220800,52.939999
AA,2018-01-26,53.549999,54.400002,53.279999,54,2747900,54
AA,2018-01-29,53.889999,54.630001,53.52,54.490002,4648600,54.490002
AA,2018-02-02,52,52,49,49.09,6060500,49.09
AA,2018-02-05,48.610001,50.75,47.799999,48.459999,3865500,48.459999
AA,2018-02-09,46.540001,47.060001,44.150002,45.919998,4579600,45.919998
AA,2018-02-12,46.049999,47.130001,45.77,46.650002,3495900,46.650002
AA,2018-02-16,47.5,50.18,46.52,47.360001,8372200,47.360001
AA,2018-02-23,48.060001,48.139999,46.584,46.700001,3098000,46.700001
AA,2018-02-26,47.419998,47.580002,46.139999,46.68,3562000,46.68
AA,2018-03-02,44.720001,46.18,44.139999,45.540001,3707700,45.540001
AA,2018-03-05,45.18,46.459999,44.849998,45.650002,4588000,45.650002
AA,2018-03-09,48.049999,48.59,47.23,47.860001,2768900,47.860001
AA,2018-03-12,48.009998,48.68,47.91,48.360001,1495600,48.360001
AA,2018-03-16,46.799999,47.918999,46.740002,47.23,3129700,47.23
AA,2018-03-19,47.029999,47.68,45.759998,46.360001,2509100,46.360001
AA,2018-03-23,45.169998,46,44.599998,44.709999,3256200,44.709999
AA,2018-03-26,45.259998,46.529999,44.27,45.77,5187000,45.77
AA,2018-04-02,44.860001,46.119999,43.799999,44.34,2139600,44.34
AA,2018-04-06,47.18,48.740002,47.099998,48.049999,4066400,48.049999
AA,2018-04-09,49.779999,52.02,49.32,50.619999,6810000,50.619999
AA,2018-04-13,54.950001,55.380001,54.27,54.959999,2685800,54.959999
AA,2018-04-16,55.549999,56.5,54.404999,55.029999,5573000,55.029999
AA,2018-04-20,59.82,60.139999,57.490002,60.009998,7635800,60.009998
AA,2018-04-23,54.560001,54.91,51.5,51.900002,13132500,51.900002
AA,2018-04-27,52.560001,52.990002,51.099998,51.599998,4355300,51.599998
AA,2018-04-30,51.400002,51.869999,51.049999,51.200001,2749800,51.200001
AA,2018-05-04,53.040001,54.459999,52.650002,54.389999,2598700,54.389999
AA,2018-05-07,54.799999,55.380001,54.32,54.549999,3891600,54.549999
AA,2018-05-11,53.790001,54.25,53.369999,53.959999,3978800,53.959999
AA,2018-05-14,54.380001,54.514999,51.919998,52.330002,4377300,52.330002
AA,2018-05-18,50.529999,51.049999,50.349998,50.830002,3011300,50.830002
AA,2018-05-21,51.200001,51.200001,50.150002,50.369999,2446600,50.369999
AA,2018-05-25,48.740002,48.825001,47.66,47.93,3553500,47.93
AA,2018-06-01,48.389999,48.619999,47.470001,47.639999,2442100,47.639999
AA,2018-06-04,48.130001,48.82,48.130001,48.459999,2229500,48.459999
AA,2018-06-08,49.009998,49.490002,48.439999,48.52,2299300,48.52
AA,2018-06-11,48.5,50.59,48.18,49.919998,4973500,49.919998
AA,2018-06-15,47.400002,47.400002,45.029999,45.34,4962400,45.34
AA,2018-06-18,45.009998,45.869999,45,45.779999,2835700,45.779999
AA,2018-06-22,45.450001,45.779999,45.259998,45.560001,3339700,45.560001
AA,2018-06-25,45.130001,45.130001,43.59,44.259998,2281900,44.259998
AA,2018-06-29,46.189999,47.32,46.088001,46.880001,3118900,46.880001
AA,2018-07-02,46.459999,47.290001,45.490002,45.880001,2150500,45.880001
AA,2018-07-06,46.490002,47.244999,46.02,47.139999,2184800,47.139999
AA,2018-07-09,47.939999,48.560001,47.57,48.290001,2370200,48.290001
AA,2018-07-13,47.68,47.849998,47.02,47.259998,1350400,47.259998
AA,2018-07-16,47.540001,48.080002,46.759998,47.41,2714100,47.41
AA,2018-07-20,41.529999,41.549999,40.029999,40.32,9835500,40.32
AA,2018-07-23,40.860001,41.82,40.080002,41.330002,7709800,41.330002
AA,2018-07-27,42.860001,43.48,42.362999,43.220001,3977500,43.220001
AA,2018-07-30,43.380001,43.68,42.32,42.580002,2704100,42.580002
AA,2018-08-03,42.540001,43.299999,42.310001,42.720001,2101600,42.720001
AA,2018-08-06,42.529999,42.98,42.209999,42.720001,3233400,42.720001
AA,2018-08-10,42.450001,45.169998,42.049999,44.98,7608200,44.98
AA,2018-08-13,44.950001,44.950001,44.009998,44.450001,4337600,44.450001
AA,2018-08-17,41.419998,42.240002,41.09,42.029999,2264900,42.029999
AA,2018-08-20,42.57,42.869999,41.709999,41.830002,2730900,41.830002
AA,2018-08-24,42.709999,43.529999,42.18,43.439999,4630500,43.439999
AA,2018-08-27,43.41,44.349998,43.41,43.869999,2358900,43.869999
AA,2018-08-31,44.099998,45.040001,44.040001,44.669998,2028600,44.669998
AA,2018-09-07,40.5,41.821999,40.099998,41,5305200,41
AA,2018-09-10,42.09,42.689999,41.639999,42.009998,3405900,42.009998
AA,2018-09-14,41.810001,42.91,41.810001,42.790001,2731400,42.790001
AA,2018-09-17,42.5,43.5,42.5,42.830002,3015500,42.830002
AA,2018-09-21,43.360001,44,42.919998,43.790001,4939900,43.790001
AA,2018-09-24,43.009998,43.689999,41.91,41.959999,4054300,41.959999
AA,2018-09-28,40.540001,41.355,40.240002,40.400002,3755700,40.400002
AA,2018-10-01,40.75,40.959999,39.880001,40.860001,3624900,40.860001
AA,2018-10-05,42.639999,42.650002,41.599998,42.060001,4314200,42.060001
AA,2018-10-08,41,41.009998,38.27,38.740002,7466700,38.740002
AA,2018-10-12,36.389999,36.549999,35.59,35.669998,2848500,35.669998
AA,2018-10-15,35.470001,35.880001,35.310001,35.34,2439900,35.34
AA,2018-10-19,38.900002,39.150002,37.900002,38.599998,5061800,38.599998
AA,2018-10-22,38.720001,39.759998,38.639999,39.459999,3141100,39.459999
AA,2018-10-26,33.84,34.990002,33.080002,34.25,3944700,34.25
AA,2018-10-29,34.599998,35.119999,33.400002,33.82,2219600,33.82
AA,2018-11-02,37,37.689999,36.41,36.93,2690000,36.93
AA,2018-11-05,36.84,37.166,36.381001,36.599998,1774700,36.599998
AA,2018-11-09,35.970001,36.150002,33.82,34.360001,4279000,34.360001
AA,2018-11-12,34.220001,34.57,33.48,33.73,2422900,33.73
AA,2018-11-16,35.849998,36.720001,35.720001,35.950001,3092100,35.950001
AA,2018-11-19,35.810001,35.994999,32.25,33.490002,4603100,33.490002
AA,2018-11-23,32.049999,32.580002,31.629999,32.310001,1346600,32.310001
AA,2018-11-26,32.400002,32.860001,32.009998,32.57,2348200,32.57
AA,2018-11-30,31.040001,32.459999,30.941999,31.809999,5353800,31.809999
AA,2018-12-03,32.900002,33.469002,31.780001,32.049999,2946200,32.049999
AA,2018-12-07,30.15,30.209999,28.68,28.82,3383900,28.82
AA,2018-12-10,28.639999,29.139999,27.85,28.32,2915600,28.32
AA,2018-12-14,28.51,29.59,28.41,28.610001,3358900,28.610001
AA,2018-12-17,28.5,29.02,27.834999,28.110001,2186600,28.110001
AA,2018-12-21,27.33,27.43,26.190001,26.389999,4323600,26.389999
AA,2018-12-24,26.27,26.27,25.08,25.15,1926900,25.15
AA,2018-12-28,27.09,27.264999,26.24,26.6,3010400,26.6
AA,2018-12-31,26.75,27.07,25.950001,26.58,2402600,26.58
AA,2019-01-04,26.84,28.610001,26.65,28.34,5653300,28.34
AA,2019-01-07,28.530001,28.91,28.146,28.42,2441000,28.42
AA,2019-01-11,28.719999,28.879999,27.959999,28.549999,3838400,28.549999
AA,2019-01-14,29.059999,29.17,27.889999,28.790001,4035500,28.790001
AA,2019-01-18,29.92,30.1,29.1,29.27,6601200,29.27
AA,2019-01-25,28.42,29.514999,28.16,29.02,6607500,29.02
AA,2019-01-28,28.74,28.83,27.809999,27.98,3538100,27.98
AA,2019-02-01,29.700001,30.07,28.27,28.6,5042200,28.6
AA,2019-02-04,28.43,29.190001,28.351,29.09,2337200,29.09
AA,2019-02-08,27.120001,27.68,26.51,27.65,4784900,27.65
AA,2019-02-11,27.549999,28.120001,27.26,27.969999,3448100,27.969999
AA,2019-02-15,28.709999,28.93,28.200001,28.27,3407600,28.27
AA,2019-02-22,29.879999,30.48,29.360001,30.17,3197600,30.17
AA,2019-02-25,30.469999,30.870001,30.389999,30.780001,3937600,30.780001
AA,2019-03-01,29.68,30.200001,29.35,29.66,2187700,29.66
AA,2019-03-04,29.91,29.969999,28.73,29.16,2690900,29.16
AA,2019-03-08,26.93,27.16,26.51,26.82,2864000,26.82
AA,2019-03-11,26.76,27.57,26.73,27.52,3497700,27.52
AA,2019-03-15,27.870001,28.530001,27.74,27.84,2936800,27.84
AA,2019-03-18,28,28.860001,27.927,28.639999,3522200,28.639999
AA,2019-03-22,29.1,29.27,27.799999,28.120001,3356000,28.120001
AA,2019-03-25,28.120001,28.559999,27.77,28.02,2871100,28.02
AA,2019-03-29,28.280001,28.799999,28.01,28.16,3382500,28.16
AA,2019-04-01,28.68,29.67,28.530001,29.459999,3880400,29.459999
AA,2019-04-05,29.4,29.690001,29.09,29.549999,3018600,29.549999
AA,2019-04-08,29.549999,29.73,29.32,29.66,2375100,29.66
AA,2019-04-12,28.9,29.200001,28.25,28.290001,2752800,28.290001
AA,2019-04-15,28.379999,28.4,27.57,27.74,4164500,27.74
AA,2019-04-22,26.52,28.24,26.52,28.139999,6241200,28.139999
AA,2019-04-26,27.049999,27.25,26.84,26.91,2257700,26.91
AA,2019-04-29,26.82,26.940001,26.48,26.85,2298600,26.85
AA,2019-05-03,26.23,26.83,26.049999,26.68,3375900,26.68
AA,2019-05-06,25.950001,26,25.280001,25.91,4081500,25.91
AA,2019-05-10,24.73,25.309999,24.27,25.040001,3551000,25.040001
AA,2019-05-13,24.33,24.65,23.969999,24.540001,4367000,24.540001
AA,2019-05-17,24.6,25,24.35,24.5,3227200,24.5
AA,2019-05-20,24.33,24.879999,23.85,23.99,3289200,23.99
AA,2019-05-24,23.450001,23.6,22.969999,23.01,3783400,23.01
AA,2019-05-31,21.26,21.370001,21.02,21.190001,2721000,21.190001
AA,2019-06-03,21.049999,21.67,20.82,21.51,3181000,21.51
AA,2019-06-07,21.530001,21.629999,20.92,21.440001,3970900,21.440001
AA,2019-06-10,21.59,22.113001,21.559999,21.58,3989900,21.58
AA,2019-06-14,21.5,22.139999,21.299999,21.73,3210700,21.73
AA,2019-06-17,21.530001,21.99,21.200001,21.65,3228900,21.65
AA,2019-06-21,22.59,22.74,22.18,22.6,2947700,22.6
AA,2019-06-24,22.530001,22.693001,22.16,22.219999,2198400,22.219999
AA,2019-06-28,23.1,23.42,22.85,23.41,2910100,23.41
AA,2019-07-01,23.67,23.85,22.780001,22.92,3419900,22.92
AA,2019-07-05,22.25,23.245001,22.219999,23.129999,2291900,23.129999
AA,2019-07-08,22.940001,23.110001,22.209999,22.299999,3451300,22.299999
AA,2019-07-12,22.51,22.809999,22.365,22.6,2217000,22.6
AA,2019-07-15,22.780001,23.23,22.68,23.17,3320900,23.17
AA,2019-07-19,23.360001,23.780001,22.870001,23.110001,4645200,23.110001
AA,2019-07-22,23.18,23.389999,22.695,22.98,3719200,22.98
AA,2019-07-26,22.85,23.299999,22.629999,23.129999,2506700,23.129999
AA,2019-07-29,23.059999,23.57,22.9,23.120001,2393900,23.120001
AA,2019-08-02,21.15,21.325001,20.309999,20.709999,3516600,20.709999
AA,2019-08-05,20.219999,20.266001,19.540001,20.15,3982200,20.15
AA,2019-08-09,19.85,19.959999,19.16,19.209999,3068400,19.209999
AA,2019-08-12,19.030001,19.049999,18.389999,18.52,3104400,18.52
AA,2019-08-16,17.040001,17.629999,17.040001,17.52,4273200,17.52
AA,2019-08-19,17.84,18.370001,17.809999,18.23,3505000,18.23
AA,2019-08-23,17.83,18,17.309999,17.48,3217300,17.48
AA,2019-08-26,17.73,17.73,17.09,17.17,3108700,17.17
AA,2019-08-30,17.940001,18.17,17.709999,17.93,2095400,17.93
AA,2019-09-06,19.52,19.639999,18.98,19.110001,2970600,19.110001
AA,2019-09-09,19.27,20.42,19.27,20.299999,4241600,20.299999
AA,2019-09-13,22.950001,23.325001,22.700001,22.889999,4218900,22.889999
AA,2019-09-16,22.559999,22.870001,22.379999,22.559999,2866100,22.559999
AA,2019-09-20,22.040001,22.096001,21.5,21.700001,5090200,21.700001
AA,2019-09-23,20.66,21.707001,20.440001,21.299999,3529200,21.299999
AA,2019-09-27,21.08,21.23,20.43,20.610001,3087400,20.610001
AA,2019-09-30,20.530001,20.549999,19.950001,20.07,3276600,20.07
AA,2019-10-04,19.1,19.49,18.940001,19.450001,2750900,19.450001
AA,2019-10-07,19.41,19.775,19.190001,19.25,2624400,19.25
AA,2019-10-11,19.16,19.5,18.969999,19.280001,5999800,19.280001
AA,2019-10-14,19.02,19.440001,18.780001,19.17,5806700,19.17
AA,2019-10-18,20.66,21.639999,20.34,21.540001,6030900,21.540001
AA,2019-10-21,21.57,21.66,20.450001,20.469999,6187000,20.469999
AA,2019-10-25,20.68,21.200001,20.6,21.02,5924400,21.02
AA,2019-10-28,21.219999,21.77,21.190001,21.52,2825800,21.52
AA,2019-11-01,21.030001,22.059999,21,21.870001,5474100,21.870001
AA,2019-11-04,22.280001,22.985001,22.02,22.91,3741000,22.91
AA,2019-11-08,22.379999,22.950001,22.25,22.530001,4674800,22.530001
AA,2019-11-11,22.15,22.309999,21.684,22.219999,3124800,22.219999
AA,2019-11-15,21,21.25,20.434999,20.889999,3289100,20.889999
AA,2019-11-18,20.620001,20.82,20,20.76,3616500,20.76
AA,2019-11-22,20.389999,20.945,20.389999,20.559999,4420100,20.559999
AA,2019-11-25,20.75,20.9,20.4,20.440001,2775200,20.440001
AA,2019-11-29,20.43,20.469999,20.158001,20.35,1223300,20.35
AA,2019-12-02,20.469999,20.959999,20.33,20.33,2589100,20.33
AA,2019-12-06,20.129999,20.9,20.059999,20.6,5271100,20.6
AA,2019-12-09,20.67,20.809999,20.120001,20.25,5420600,20.25
AA,2019-12-13,21.42,21.59,20.59,20.690001,4333800,20.690001
AA,2019-12-16,20.99,21.395,20.879999,20.98,3211800,20.98
AA,2019-12-20,21.58,21.65,20.98,21.23,5139800,21.23
AA,2019-12-23,21.299999,21.549999,21.26,21.48,2262200,21.48
AA,2019-12-27,21.41,21.780001,21.33,21.58,2455000,21.58
AA,2019-12-30,21.700001,21.700001,21.299999,21.34,2299200,21.34
AA,2020-01-03,21.17,21.610001,21.15,21.5,3011800,21.5
AA,2020-01-06,21.34,21.450001,20.9,21,3060400,21
AA,2020-01-10,19.9,19.940001,19.34,19.450001,5059200,19.450001
AA,2020-01-13,19.389999,19.860001,19.15,19.610001,6202700,19.610001
AA,2020-01-17,18.059999,18.25,17.51,17.690001,9067000,17.690001
AA,2020-01-24,16.299999,16.32,15.355,15.51,7815100,15.51
AA,2020-01-27,15.01,15.325,14.8,14.87,6596100,14.87
AA,2020-01-31,14.01,14.24,13.62,13.95,9964100,13.95
AA,2020-02-03,14.01,14.42,13.91,14.24,7227900,14.24
AA,2020-02-07,15.63,15.7,15.36,15.55,5058700,15.55
AA,2020-02-10,15.31,15.59,15.15,15.42,4009100,15.42
AA,2020-02-14,15.8,15.93,15.42,15.67,4292100,15.67
AA,2020-02-21,16.01,16.299,15.92,16.1,5528200,16.1
AA,2020-02-24,15.21,15.42,14.978,15.36,5465700,15.36
AA,2020-02-28,12.84,13.91,12.83,13.87,6827200,13.87
AA,2020-03-02,14.02,14.03,13.11,13.73,6784800,13.73
