"Year","symbol","Gross.Revenue","COGS.DA","Gross.Income","Non.Product.Cost.SGA","Interest.Expenses","Pretax.Income","Net.Income","EBITDA","Cash.ST.Investments","Total.Accounts.Receivable","Inventories","Total.Current.Assets","Net.Property","Total.Assets","Total.Liabilities","Total.Shareholder.Equity","Total.Equity","Debt.To.Asset","Debt.To.Equity","Equity.Multiplier","Gross.Profit.Margin","Interest.Coverage","Net.Profit.Margin","Operating.Margin","Return.On.Sales","Asset.Turnover","Return.On.Asset","Return.On.Equity"
2016,KGC,4600000000,3990000000,609860000,226030000,133020000,NA,NA,1290000000,1150000000,256540000,1320000000,2790000000,6600000000,10700000000,5090000000,5560000000,5610000000,0.47570093457943924,0.9073083778966132,1.9073083778966131,0.13257826086956523,9.697789806044204,NA,0.28043478260869564,0.28043478260869564,0.42990654205607476,0.6523156899810963,1.2441671805343548
2017,KGC,4290000000,3500000000,789060000,211580000,112280000,543870000,578130000,1540000000,1320000000,1600000,1370000000,2860000000,6130000000,10220000000,4430000000,5740000000,5790000000,0.4334637964774951,0.7651122625215889,1.765112262521589,0.18393006993006994,13.71571072319202,0.13476223776223775,0.358974358974359,0.358974358974359,0.4197651663405088,0.8551790090251629,1.5094869554813755
2018,KGC,4160000000,3580000000,582490000,172390000,93450000,146720000,NA,1250000000,499200000,178920000,1440000000,2180000000,7540000000,11010000000,4830000000,6160000000,6180000000,0.43869209809264303,0.7815533980582524,1.7815533980582525,0.1400216346153846,13.37613697164259,NA,0.3004807692307692,0.3004807692307692,0.37783832879200724,0.7952628051035503,1.4168031527815679
2019,KGC,4640000000,3510000000,1130000000,180190000,102040000,1280000000,953510000,1790000000,765470000,155220000,1370000000,2370000000,8240000000,11770000000,4850000000,6900000000,6920000000,0.41206457094307564,0.7008670520231214,1.7008670520231215,0.2435344827586207,17.542140337122696,0.2054978448275862,0.3857758620689655,0.3857758620689655,0.39422259983007646,0.9785736846016647,1.6644237381158373
2015,KOP,1630000000,1430000000,200400000,123200000,50700000,NA,NA,136200000,21900000,169100000,226400000,444300000,277800000,1110000000,1130000000,NA,NA,1.018018018018018,NA,NA,0.12294478527607362,2.6863905325443787,NA,0.08355828220858896,0.08355828220858896,1.4684684684684686,0.056901652301554445,NA
2016,KOP,1420000000,1180000000,236700000,126600000,50800000,38500000,28700000,1300000,33300000,149500000,228700000,438100000,280800000,1090000000,1050000000,30400000,34600000,0.963302752293578,30.346820809248555,31.502890173410403,0.16669014084507042,0.025590551181102362,0.0202112676056338,9.154929577464789e-4,9.154929577464789e-4,1.3027522935779816,7.027375520730014e-4,0.02213826392368704
2017,KOP,1480000000,1210000000,263200000,132500000,42500000,60300000,29900000,180500000,82100000,160900000,236900000,506700000,3800000,1200000000,1090000000,99900000,105800000,0.9083333333333333,10.302457466918714,11.342155009451796,0.17783783783783783,4.247058823529412,0.0202027027027027,0.12195945945945946,0.12195945945945946,1.2333333333333334,0.09888604821037253,1.1215808870741686
2018,KOP,1710000000,1420000000,291200000,155100000,56300000,54800000,23000000,186900000,40600000,192500000,284700000,540300000,417900000,1480000000,1410000000,56200000,67000000,0.9527027027027027,21.044776119402986,22.08955223880597,0.17029239766081872,3.319715808170515,0.013450292397660818,0.10929824561403509,0.10929824561403509,1.1554054054054055,0.09459731199343387,2.089612264929584
2019,KOP,1770000000,1490000000,283600000,150900000,62500000,68900000,66700000,187800000,33000000,165800000,299100000,519500000,528900000,1560000000,1410000000,147300000,158700000,0.9038461538461539,8.88468809073724,9.829867674858223,0.16022598870056498,3.0048,0.03768361581920904,0.10610169491525424,0.10610169491525424,1.1346153846153846,0.09351335823039357,0.9192239372363828
2015,KRA,1030000000,862260000,172360000,146630000,24220000,NA,NA,87820000,70050000,105090000,276250000,481340000,517670000,1080000000,686240000,358740000,392990000,0.6354074074074074,1.7462021934400367,2.7481615308277565,0.16733980582524272,3.6259289843104874,NA,0.0852621359223301,0.0852621359223301,0.9537037037037037,0.08940107455933642,0.24568859391863238
2016,KRA,1740000000,1390000000,356370000,186520000,138950000,12690000,1500000,295880000,121750000,200860000,350390000,745310000,906720000,2910000000,2420000000,457900000,490240000,0.8316151202749141,4.936357702349869,5.9358681462141,0.2048103448275862,2.129399064411659,8.620689655172414e-4,0.17004597701149426,0.17004597701149426,0.5979381443298969,0.2843872374157749,1.6880851437661246
2017,KRA,1960000000,1540000000,415940000,201540000,132460000,34760000,95720000,351560000,89050000,196680000,393440000,728550000,958720000,2930000000,2270000000,636480000,666520000,0.7747440273037542,3.4057492648382643,4.395967112764808,0.21221428571428572,2.654084251849615,0.04883673469387755,0.1793673469387755,0.1793673469387755,0.6689419795221843,0.26813588088296547,1.1787165141137381
2018,KRA,2010000000,1570000000,443300000,195190000,93770000,74100000,66040000,389510000,85890000,198050000,441480000,764360000,941480000,2890000000,2150000000,715140000,747600000,0.7439446366782007,2.8758694489031567,3.8657035848047085,0.22054726368159203,4.153887170736909,0.032855721393034824,0.1937860696517413,0.1937860696517413,0.6955017301038062,0.27862773198683205,1.0770922223675021
2019,KRA,1800000000,1510000000,299080000,179450000,75780000,44000000,50910000,255800000,35030000,169600000,364670000,648840000,1010000000,2830000000,2040000000,751440000,789430000,0.7208480565371025,2.584142989245405,3.584865029198282,0.16615555555555556,3.3755608339931382,0.028283333333333334,0.1421111111111111,0.1421111111111111,0.6360424028268551,0.22343024691358024,0.8009672786256312
2015,NEXA,1820000000,1430000000,392940000,190860000,47730000,NA,NA,506290000,708490000,170140000,230580000,1170000000,1880000000,5660000000,2130000000,2590000000,3530000000,0.3763250883392226,0.603399433427762,1.6033994334277621,0.2159010989010989,10.607374816677142,NA,0.2781813186813187,0.2781813186813187,0.3215547703180212,0.8651133317232218,1.3871222259358176
2016,NEXA,1960000000,1520000000,448170000,217950000,50380000,209050000,93170000,632220000,1050000000,223060000,291770000,1590000000,1980000000,6160000000,2840000000,2850000000,3320000000,0.461038961038961,0.8554216867469879,1.855421686746988,0.22865816326530614,12.549027391822152,0.047535714285714285,0.3225612244897959,0.3225612244897959,0.3181818181818182,1.0137638483965015,1.8809594295549545
2017,NEXA,2450000000,1860000000,592900000,154490000,96690000,271400000,126890000,719980000,1230000000,182710000,324880000,1840000000,200000000,5960000000,3050000000,2490000000,2910000000,0.511744966442953,1.0481099656357389,2.0481099656357387,0.242,7.446271589616299,0.051791836734693876,0.293869387755102,0.293869387755102,0.4110738255033557,0.7148822657226156,1.4641574926827452
2018,NEXA,2490000000,2020000000,471200000,155380000,114360000,131900000,74860000,621150000,1120000000,173200000,269710000,1700000000,1970000000,5740000000,2830000000,2480000000,2900000000,0.4930313588850174,0.9758620689655172,1.9793103448275862,0.18923694779116465,5.431532004197272,0.03006425702811245,0.2494578313253012,0.2494578313253012,0.4337979094076655,0.5750554023322204,1.1382131066851535
2019,NEXA,2330000000,2060000000,269500000,208900000,124660000,NA,NA,372230000,757040000,177230000,295260000,1380000000,2150000000,5490000000,2970000000,2120000000,2520000000,0.5409836065573771,1.1785714285714286,2.1785714285714284,0.11566523605150214,2.9859618161399006,NA,0.15975536480686695,0.15975536480686695,0.424408014571949,0.3764192930427895,0.8200563169860771
2015,NG,NA,NA,NA,25530000,6540000,NA,NA,NA,168760000,3630000,NA,173170000,58190000,577380000,138880000,438510000,438510000,0.24053482974817278,0.31670885498620327,1.3166860504891564,NA,NA,NA,NA,NA,NA,NA,NA
